N,P,K,temperature,humidity,ph,rainfall,label
36.2812129361557,52.23612179714189,22.911514265578752,29.423245250263662,89.10780818575299,6.514812449965585,52.65461401629387,mungbean
22.0,64.0,82.0,19.48974337,17.17260319,6.4740245000000005,87.51312796,chickpea
56.262386281618824,47.84252275270849,50.09113658156681,33.48033127560115,92.31154742711625,6.806376238871482,88.76763017277928,papaya
8.725254606923698,138.96013420822618,200.31541950074035,29.07577421075055,83.38376623228095,6.410912190615531,66.26386804404017,grapes
20.313750341358144,42.157512625930075,21.612903807497496,29.152790301823554,88.89417861260873,7.097810514761088,52.89006790323505,mungbean
87.57141000873638,37.29613888333439,45.86331693162971,24.886567598789497,82.38827403884292,6.774913275935633,193.1021199725445,jute
15.0,77.0,20.0,25.13163619,66.92642362,7.399749291,49.04015558,lentil
102.89818023889211,45.3405948954504,19.947898979368453,22.743419827064518,80.31669865675349,6.6815472489048355,87.18488699598969,cotton
15.848177304658192,15.414648362628533,20.74490502917107,28.29215077360671,90.04516537459165,5.496044877347172,148.6437577001639,coconut
91.0,35.0,39.0,23.79391957,80.41817957,6.970859754,206.2611855,rice
117.0,24.0,53.0,29.17220859,92.21405224,6.293486295,21.30290472,muskmelon
35.33200168388558,16.331671723547636,8.39378159132742,15.407462441974536,91.58386395107807,7.629636608710021,110.45062282558466,orange
29.0,139.0,205.0,23.64142354,93.74461474,6.155939452999999,116.6912176,apple
10.725702484772947,70.85838517184037,18.807794180235472,24.93113228617151,63.52393421454966,7.156961868822314,36.60290774766919,lentil
56.23511019277102,54.180089979860625,45.536395443188766,39.07851869918515,92.21835990921619,6.994672228026083,105.68930333507461,papaya
18.535819412934792,69.51018245082035,26.00447472140053,25.299236281706115,63.40782025767846,7.686748391914109,70.41663808920977,blackgram
1.3484750831157477,121.96891773076607,204.29133649612325,22.640091073757688,89.68299325396717,5.698316016816981,126.46579494830473,apple
18.0,5.0,11.0,20.87947369,90.93756231,6.251586885,102.4550786,orange
31.989921526932754,72.37793926071241,81.58943780749739,20.86106325041002,18.79635089183636,7.6260914208439345,80.80595116412725,chickpea
77.9799901779746,51.16291820209841,45.415992486619324,25.004045327734108,85.42262577228074,6.362205070238835,159.27369911715522,jute
4.0,43.0,18.0,29.02955344,61.09387478,8.840656256,72.98016599,mothbeans
38.05909879906109,30.128773115753503,34.686080267452716,27.56631930747624,52.95801666528665,6.795974993850241,100.10589769278067,mango
4.0,47.0,20.0,25.97948991,64.95585424,4.193189124,72.19245835,mothbeans
20.0,74.0,16.0,36.04353699,43.61444121,4.759490199,159.8938645,pigeonpeas
59.8977431830274,60.34124017013928,46.922299151890684,43.49701176828204,92.59953262566441,6.92153756956305,112.54632525561018,papaya
31.0,56.0,23.0,31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas
87.31996560454307,60.40235057899566,22.43476338546992,20.65038543506756,62.130707462494996,6.407011742405097,62.21978315873427,maize
26.923989860470925,146.80527331164956,204.86880568295797,19.487622286060084,82.95382339880535,6.4566086926977215,67.35698522552312,grapes
78.95504466935581,45.533233942176096,41.374824324780896,24.983479108572038,82.88253062388462,6.592563546374573,297.2953471556158,rice
4.0,23.0,5.0,22.67594476,93.36348717,7.477935216,110.3332655,orange
35.0,72.0,21.0,34.03619494,64.28791388,7.741418772,66.85510868,blackgram
20.087738660859888,6.163892497430782,10.74763877114082,14.548857743642149,91.6389382911578,6.13545888854766,94.80793174390357,orange
1.0,62.0,23.0,15.43546065,18.37477907,5.607808432000001,139.0302034,kidneybeans
95.82248789772552,53.8747344220126,16.19001924283337,23.429705086039107,60.81459843937914,5.952506444365868,102.90209053276705,maize
93.0,47.0,37.0,21.53346343,82.14004101,6.500343222000001,295.9248796,rice
125.17504828115257,35.96697689430228,21.119142092180027,25.03301348628131,84.6968388011968,6.180620130501883,95.25838763178257,cotton
10.0,78.0,18.0,18.54141834,62.70637578,6.296976913,44.07819743,lentil
34.41621995119108,127.50804097885268,198.8433019897563,40.82752679112063,80.61674521498851,6.337187810495454,68.31385154400195,grapes
0.0,123.0,205.0,22.02775403,92.96129462,5.790993052,121.1349176,apple
1.6297614898975386,33.99521170717991,19.55987963828985,33.93052389037961,49.63764248824806,5.158397549063042,101.3774153606083,mango
28.332482718131175,46.36767882217062,15.369751296800565,29.517636308339863,63.66174393235738,8.602980718300179,31.853159547781402,mothbeans
26.7203046947078,122.37721836484606,204.68728481839875,22.88675759813169,93.24549548480884,6.380347844766985,120.59530469506078,apple
109.76158149725721,7.335253117780463,57.535093130961364,26.35859589276645,84.1873585175048,6.553648989806964,51.86538704722047,watermelon
23.804027146848142,67.17124494858129,23.179596772200064,21.58705597782395,62.7998564699095,6.17876849459113,50.992607210679914,lentil
6.271178792432063,9.962527611094064,7.372600266116809,11.169915674167235,90.49193811038563,6.5437055629201035,115.02329595355559,orange
89.88585264440798,46.65017039976694,28.880562704572043,18.780526032837997,59.821102258391015,6.670956890191179,87.84968811399695,maize
1.0,6.0,35.0,27.02269204,95.71935435,6.231662767,147.16824590000004,coconut
35.532212930522846,136.72710231742573,204.85796870153894,12.122134000243154,79.59268386368358,5.5382876543372275,72.13062222302936,grapes
80.89912994474433,37.623615141009765,36.73802122895124,23.11978058331176,50.943987155875654,6.88825488635504,119.32614081434268,coffee
19.0,123.0,200.0,34.76086052,81.03544763,6.167013532,65.70430027,grapes
1.226163473652358,137.36678291797688,190.18572571825976,22.456990855213085,80.54039959236931,6.316785331502358,65.23000704127223,grapes
7.0,77.0,18.0,20.5591255,60.54880693,6.655918077999999,191.0895109,pigeonpeas
28.70613486332253,17.67064076073018,35.54535927188671,20.404179422039597,89.07834355094408,5.781425764386253,105.0728182483214,pomegranate
31.284316872795358,14.99143368096662,34.12403263931945,29.492544099984936,96.11920484147313,6.329495727566609,150.26418075600427,coconut
22.712213689653982,29.20258662453567,23.51557350316569,25.0189537084936,92.64559169530568,6.0220365486430305,154.97105678688678,coconut
18.763237427749115,32.116304374578306,29.262202441902964,35.59449857556756,51.445810437278375,5.3061398702616644,93.43306408994407,mango
114.0,27.0,28.0,24.99451759,57.93250202,7.162802357,192.8736822,coffee
5.920051379385769,24.936010761872115,32.33706461493387,19.503329696030985,88.65949180038946,7.024444070380802,100.12181612862298,pomegranate
37.0,135.0,205.0,11.82768186,80.2827185,5.510924848999999,74.10225057,grapes
26.901703594220002,34.37320745759784,18.974897586875603,29.189266079967286,45.131864328514034,8.948043181792512,70.10093107384559,mothbeans
36.805232957217235,65.03582838912513,26.718808605646636,35.71652077782864,35.265427172067916,6.404643672380136,134.43596409548303,pigeonpeas
117.0,25.0,53.0,29.11858526,92.12543021,6.413927319,24.52020164,muskmelon
107.72222232146372,34.84731971470744,18.02611685759696,22.977249098194715,75.71949743860858,7.224813675665491,67.55631725540209,cotton
32.0,48.0,18.0,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans
87.0,25.0,46.0,27.42711692,90.02696201,6.379690748,21.7508774,muskmelon
28.591557431033845,24.530724753560456,32.441083346862875,28.5140959812513,93.1095469380957,5.739369718144311,189.39296972084898,coconut
38.0,56.0,25.0,25.74095321,45.38497051,7.88118645,67.43488235,mothbeans
27.0,76.0,83.0,19.12829388,14.92241479,6.289614016,89.61857826,chickpea
82.0,24.0,33.0,26.53543168,67.09608099,6.809593554,120.6494434,coffee
23.731837124730642,34.836929958197004,29.262941844220098,33.566042977733474,52.81847380261692,5.318844220868223,97.4647721362693,mango
8.960906755392223,52.45194624166085,12.980880019017935,33.1291897143751,46.70980682847682,7.365623326710783,125.26525898710776,pigeonpeas
23.0,138.0,195.0,22.49095104,91.70292746,5.7959857160000015,124.3915101,apple
86.95239785300184,24.177299484446557,32.40419246564045,25.98614201711741,61.68073595314623,6.975893801138359,191.068263854814,coffee
78.0,40.0,38.0,26.46428311,83.85642678,7.549873681,248.2256491,rice
92.0,35.0,40.0,22.17931888,80.33127223,6.3573893660000005,200.0882787,rice
72.7462742218079,62.03816832349399,22.28766738106951,18.69732969758221,70.35511142885922,5.704628930863768,88.9807214320771,maize
31.0,13.0,33.0,29.69952329,95.21224392,6.342463714,148.30036919999995,coconut
14.65730586366612,17.776519564988117,30.677479883520867,27.315662796636943,53.624341660659816,5.567832466181323,89.05679618613303,mango
5.104737583227899,62.187122381664494,23.47061456608113,28.167727805052813,67.58882697208952,4.699228344561336,143.6797675222742,pigeonpeas
31.316238128211893,123.13889114118534,195.39652111303678,21.244941743265848,92.23574426568337,5.565230208724993,100.93996970440872,apple
35.34150633766762,35.55339341817279,30.40044372168757,27.484485057255082,49.88000457505992,5.9660343852915565,88.81144272882942,mango
27.0,30.0,31.0,28.98545306,90.73966792,5.718120393,148.8398374,coconut
86.12767821703606,18.3445693328384,43.379013864845035,28.657303318486242,88.43613391118672,6.615795102467539,23.622355813416238,muskmelon
12.734926775076294,62.90449308764524,15.138392766660903,18.31184925849488,17.596602777842755,5.805259549987371,135.0224244976039,kidneybeans
7.603419593067626,124.335948480629,202.33986939519085,23.120222711640864,94.28618271426477,6.009276922081547,111.00597560911909,apple
89.6483655293875,25.046754532354317,37.32281625834949,23.25524648449536,63.49400383493232,7.19317005407421,127.76596346302377,coffee
1.0,124.0,199.0,23.71059131,93.27392415,5.658473817000001,112.66765890000002,apple
31.844159657758144,75.46058437594922,16.650320775217228,28.84147298447612,49.35317389747955,5.908190561259594,91.5610046493919,pigeonpeas
88.87303420841995,41.794441031179126,34.88453230731934,24.85089496680233,80.29564845490394,6.8650688276593606,187.85640738033445,jute
32.0,76.0,15.0,28.05153602,63.49802189,7.604110177000001,43.35795377,lentil
7.4052994527495395,141.21725374529117,196.42734560843783,23.756565831580343,93.21213293813928,5.545610567443945,105.67386482190051,apple
14.0,21.0,35.0,29.52501367,91.91185319,6.121005506,194.3100272,coconut
8.019738428068955,120.58452067382468,198.1602873365102,24.352369948313473,82.21230460862854,6.0729883333518355,71.17197249571105,grapes
20.0,68.0,23.0,25.54960633,63.95425534,7.707332484,63.1830529,blackgram
119.0,5.0,55.0,29.68846716,94.30111601,6.168757984,26.83924845,muskmelon
83.0,41.0,43.0,21.0525355,82.67839517,6.254028451,233.1075816,rice
19.413251539376677,11.211755708432944,33.66374555641842,25.858150847222902,97.22504166409246,6.331314110689745,130.46586354671018,coconut
29.0,121.0,196.0,22.84852833,94.32130209,6.079497202000001,123.5977843,apple
49.900309904865985,57.274964372264996,46.41085963363238,32.465457009079174,92.59943124717861,6.906273592094409,89.65129923625489,papaya
68.6203979014517,43.009724933352935,15.273180709046056,19.333236901817553,68.26086223752742,6.770595435415663,75.31147287759237,maize
16.50344925994301,62.38819695341394,26.045877010890067,18.041310889766706,18.71553487442093,5.651815587717235,145.5201263954793,kidneybeans
54.0,61.0,77.0,18.81198127,15.21618225,6.206582192999999,77.54294240000002,chickpea
12.641712394263992,19.41864166450771,28.33208240539937,29.86223824116861,52.26773846105867,5.220143733771367,98.22136260610142,mango
17.58591838133359,15.486868348830498,30.83541886800104,29.84696604952556,97.52809585910255,6.355488313200365,212.0256800752546,coconut
13.0,5.0,8.0,23.85340379,90.10522549,7.474710503,103.923226,orange
30.053852102620315,120.44495305299708,200.02936024909397,37.801238862497996,82.27473359923306,6.183250613943764,65.360527940037,grapes
94.0,70.0,48.0,25.13686519,84.88394407,6.195152442,91.46442491,banana
84.0,57.0,25.0,22.53510514,67.99257471,6.489040367,64.40866039,maize
83.0,15.0,49.0,28.92705913,91.39356832,6.438008152999999,23.20076686,muskmelon
99.17541886200976,13.23197913806695,27.770766686113696,27.056702006178526,55.47445523179126,6.059439006260044,129.40886109161744,coffee
39.69901278754142,55.30988972883063,23.123082231760293,27.663045172287305,64.65942911527044,6.5490892289965075,72.36593425410132,blackgram
39.0,71.0,84.0,20.28155898,16.39535215,8.140825437,82.52339655,chickpea
33.90949781012881,67.29352180742602,44.30813745803479,31.631989482123444,91.45999327367228,6.931155938874842,47.843870233455746,papaya
80.70883562144171,26.79253475501811,45.76241282768337,28.43289003718632,93.00936819689575,6.593894483951627,26.723660263872652,muskmelon
70.85570356126732,44.932980981486764,33.14027003846506,24.001566671858583,79.6441813895854,6.183224270967016,174.6210809540969,jute
117.03450562665401,9.926018756376907,46.613458453123236,23.93794362196751,90.17857493288325,6.698806527488299,36.90200859967317,watermelon
12.0,67.0,23.0,25.62896213,63.14909763,6.585020302999999,45.49683991,lentil
35.88640704961499,60.34834642380527,24.140175010334225,30.027463378704148,85.88919778111742,6.767370048880759,37.13004446100498,mungbean
18.670995302261755,70.4759486296979,11.825625727278705,35.94973451698117,56.44275739061768,7.340708060735481,135.52155652044164,pigeonpeas
83.0,94.0,47.0,27.39872329,81.10523402,6.469370954,112.1355384,banana
103.74160626767537,16.903793494819634,49.871685925565295,26.69565082156442,88.72975683672868,6.518000156557232,56.26157723759772,watermelon
82.01725364151483,24.758481473903956,49.05258528898483,28.439849145684626,94.13515840187357,6.5552794805913805,28.497856923562033,muskmelon
82.0,29.0,35.0,26.67377159,52.24226285,6.246872394,156.15438980000005,coffee
13.273294248758495,15.939255799420993,45.66226878618149,21.17057900474587,93.63073859288828,7.172409302760732,105.41210824402928,pomegranate
121.42161445229294,46.90346021715775,13.288233167669055,24.808484901482306,75.25903043705895,6.331539959917094,58.7751389938272,cotton
29.455090723912974,10.183273008923756,4.976270260084997,34.60396315684067,93.42928210755618,7.123895332534035,106.04413652321918,orange
54.179305735139344,66.96537561157557,78.11452183122815,17.498003415198557,16.402124373626187,6.843441839348496,86.93828828267247,chickpea
28.666728231879464,32.301795623728,22.459501897183028,34.53768626111636,53.136461031745476,6.253884504278348,90.71215098465201,mango
100.0,40.0,35.0,27.56441788,54.41094079,6.9557873510000015,177.816092,coffee
119.46255049434377,88.7400952817116,51.15365535868614,27.83339252500927,76.46197676678918,5.8627474793219285,120.46425347980077,banana
20.702767037616592,31.561777942239132,11.544679276495394,15.903412503965415,92.5952697536484,6.3503289145698085,116.43331567877368,orange
100.62601034233396,4.366131199700328,51.546240512895885,28.58750447074245,95.45533554319384,6.055608533321602,25.156291375275085,muskmelon
32.0,68.0,52.0,32.68067385,92.61715632,6.800321319,248.8592986,papaya
37.51492158549276,53.080254333909295,57.249830825744624,31.951188418255605,94.57276763674238,6.6666549400935615,46.97480067078348,papaya
89.0,11.0,47.0,29.78714005,94.65343534,6.327822962000001,27.8659442,muskmelon
107.0,11.0,54.0,28.59052369,91.33617236,6.094016337999999,29.44008034,muskmelon
28.04639905805572,76.31235445809259,25.70918585334269,19.282750412465674,57.382408305658416,5.975986140091383,196.01364633206975,pigeonpeas
67.75146997911475,48.97028049695883,40.89830414524346,23.27899393898969,80.42858335786951,4.985785091739249,265.42035113881275,rice
3.399682574193682,13.070960030879853,39.703251879091034,22.255650380271753,87.27953541136173,5.640922959439319,102.88909914766211,pomegranate
30.71458782239427,60.75513050006308,29.34479010733608,28.447771733349818,85.35822013172957,6.9256207346761505,52.711380551388984,mungbean
117.8797649974164,83.71825547293292,52.69143859704517,25.263561924089224,83.07262460946225,5.7155600222606955,118.07315025698801,banana
140.0,45.0,15.0,25.5308271,80.04662756,5.801047545,99.39557151,cotton
24.582502478084415,23.41580391684203,31.78935358521033,28.26515829849204,47.24521146099572,5.643106249097581,96.34055536146307,mango
32.05587193180105,118.99823158631378,201.1869915866245,39.50391474835077,81.06328348853212,6.116997690686272,73.49781467967533,grapes
37.0,23.0,28.0,25.61294367,94.3138837,5.7400545670000005,224.3206759,coconut
80.33414166568859,40.861142671653745,17.01216838103523,23.393905562049405,71.00506256971593,6.680655213650961,70.12265677718146,maize
90.06078137540834,57.15234995664341,32.206983226821094,24.3445243456605,90.91845419997223,7.090726568453921,179.7055315215531,jute
4.0,13.0,6.0,15.63211033,94.25966183,7.5611432239999985,101.4705704,orange
116.00892031196663,44.54671887394764,22.437081999475286,23.72958681989542,77.16608788996368,8.026155558028517,70.11047304671605,cotton
54.244449449659925,74.9816847993123,15.725972108737603,31.171560409459257,64.2317911782276,7.745029911385253,64.31121263410988,blackgram
126.0,50.0,19.0,24.69457084,81.7358876,6.6287228360000015,78.58494391,cotton
20.063137287888523,58.59047258907802,23.84271546700144,26.96887558367793,69.17628127406991,6.767321166312352,58.17764563687333,blackgram
68.0,57.0,43.0,26.08867875,80.37979919,5.706943251,182.9043504,rice
100.23176429449151,74.84801132578005,44.7941679548672,25.683141990313164,76.95170167789777,5.60315865791887,101.74281521855833,banana
82.76212449329269,59.29658485527368,24.36678307475789,22.608198738054146,68.28236252855513,6.483843037157205,66.63669619477504,maize
11.17727039974829,29.85313932952463,35.59348058264501,29.25621581348931,46.815959808995885,5.76270688522612,98.97471718580417,mango
11.56314819137265,72.29656942022048,21.702513491870388,24.42477411874524,38.47811393657187,5.674107080379422,119.53765153865609,pigeonpeas
40.0,59.0,23.0,36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas
20.0,20.0,10.0,11.86631922,93.68394562,6.976997772000001,106.060149,orange
34.50112203126243,57.35908135255587,22.91165834198388,27.273744169032824,42.17543152041065,8.32971959757329,70.13311594386354,mothbeans
36.236828809539894,49.47233597769991,24.522403109593938,30.15227645483541,84.15091434527729,6.357636248950356,41.887834490888906,mungbean
117.0,56.0,15.0,25.99237426,77.0543546,7.368258226,89.1188212,cotton
5.2039105969624115,34.49933497368225,34.93549187905548,32.009340397276404,51.95240329650075,5.891375625148536,93.7570575894963,mango
7.533432726535358,73.69780499188388,19.017565193433462,20.577256570201616,18.666876302859688,5.73642148906903,87.93194968957506,kidneybeans
117.0,51.0,15.0,22.9535715,78.71555832,6.044556594,99.75336197,cotton
50.0,46.0,52.0,31.18298415,90.21646909,6.734005647999999,54.01872359,papaya
28.0,76.0,82.0,20.56601874,14.25803981,6.654425315,83.75937135,chickpea
99.0,40.0,32.0,24.18471151,69.94807345,7.0455430560000005,163.27087319999995,coffee
34.25414166065035,19.1352867323595,27.684312255181162,32.273613563677216,49.44697752485593,5.294908673971079,95.38839783391425,mango
53.560407658029305,60.64668004710316,18.243416687650218,28.62973105313535,66.24517244944255,7.37464295647347,61.19342411930181,blackgram
19.777081666960314,25.864521956547154,31.595411249656692,27.02867772289556,49.51721552140018,5.7081127969495205,94.78750694501437,mango
109.60354732286612,58.947396117153446,18.51818146292961,23.174153935511303,75.90612481632513,6.568246716826191,98.87836772174016,cotton
88.0,21.0,27.0,24.43011925,66.02411187,7.231166546,181.6368274,coffee
30.532734942231528,141.3887520752956,199.3244192464133,23.918809072337183,91.38157476769659,5.780069921869579,103.60800044659192,apple
29.967608069284843,135.77703146594655,202.32248553420246,23.601396117109623,93.90856528798872,6.189273659693455,116.80988423673242,apple
75.73739999084933,40.584815095803314,42.568401005874854,21.58887539819358,84.87773703266996,7.265979225726096,195.28388161690285,rice
93.62504532167719,88.33435587560373,50.1694157746446,28.608933399496443,87.02821881225464,5.659656667443617,109.57059095619229,banana
14.283479445128332,5.979657552314876,7.4965176328178735,24.621840979285558,90.64663072472499,7.588671297597687,113.20438140848802,orange
37.271836463973514,70.07303893548148,52.223581090496644,26.098132149585744,93.6758897186273,6.955551622673012,246.5209600980854,papaya
68.5556405210186,60.544217462649335,54.63865052664849,36.10532140805903,93.41210024966973,7.037822737731396,140.25552138202855,papaya
30.636766968229544,23.4729805244506,9.040477235340996,11.63554136641565,93.82581428936793,7.569309729717211,101.69111064360004,orange
33.980485037944575,46.5924932510087,20.444589899660784,26.635406854827444,58.46393630072121,5.977346665059852,61.14553044934588,mothbeans
22.0,78.0,76.0,17.84851658,19.09172907,8.621662982,76.32470713,chickpea
36.7862845233697,128.23628214011097,202.00536468202807,15.270307139312555,80.27381972204415,6.476044291537639,64.38311192237268,grapes
20.0,68.0,17.0,30.11873003,60.11680815,6.578714842999999,71.72980375,blackgram
62.86398772991472,51.865037670372466,48.704060611494455,26.65180307051208,80.69475593395613,6.252887112979105,229.6625138996313,rice
91.16990103844014,85.15374404277553,45.626096577489804,27.79647995061798,83.3541153429914,5.740873471024589,91.43815370856737,banana
56.0,50.0,52.0,33.08706051,92.25197542,6.770384816,88.1300769,papaya
17.322076966454205,7.093960115460038,40.842470977647864,22.000133679017264,95.26179785099197,7.086936813150403,109.07335596052593,pomegranate
37.46528306774746,55.5095393760413,82.37605952707966,19.147540282540675,18.96926757056766,7.392969222209402,68.65372339619658,chickpea
45.44035074207347,77.52768176525242,76.76741263774444,17.16034619381588,17.039302583942067,7.597854357356378,72.68690530916751,chickpea
31.12006272543946,61.405428201286306,14.409974001788111,27.064983288712018,66.34475747604256,6.139914494512066,48.924831345738916,lentil
90.73062948816604,57.3486609409333,15.068478419448082,25.180750335154777,56.163964372214004,6.016050767072181,101.16781198795238,maize
40.608402726711645,14.23357371498017,26.639676206562736,35.61465158979274,52.060173377995945,4.900944275283474,91.17451258513191,mango
28.257782093939994,59.12095386318406,24.45330951960822,31.150955333170554,53.34902135835149,7.037794568452474,173.0304506935755,pigeonpeas
5.452367536842608,5.87517346441237,4.537357069276947,21.51231105540101,91.59342032948518,7.846312255810249,116.25356670792073,orange
15.922751519768832,72.1602384700101,24.82787978311879,29.43611930489343,45.37829791268088,6.829504287199202,172.9377356729807,pigeonpeas
14.04895689865928,68.79176133746493,18.844224653650567,29.944156116186203,34.200275191367645,5.431089599759575,175.35723446807754,pigeonpeas
80.8136945838366,88.93103897683514,42.15896390356542,26.541592288759155,77.8488959771435,6.218751332931623,104.13233319843526,banana
12.0,20.0,39.0,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate
75.0,41.0,35.0,24.97042599,78.62697699,6.856833064,166.6415254,jute
83.0,58.0,45.0,25.75528612,83.51827127,5.875345751,245.6626799,rice
108.0,89.0,53.0,29.12036889,80.18080728,5.908770059,112.3982055,banana
95.94517810748351,47.7278179888012,34.62505512567301,25.796252505662867,81.23579213042878,6.967950570778242,220.17396650727176,rice
87.67684155454091,56.92153210109745,18.790619718294437,25.161099251243787,68.37504809670577,5.938074947836328,75.25201361932272,maize
78.73452028721842,60.984078354523874,14.447821331709136,24.794723294033876,67.09066879222938,6.4864658623139135,60.75713244767965,maize
4.9909379532127005,78.2230225184556,21.43403877495357,22.464551988613103,62.85183002747737,5.643007906670055,97.93513998234039,pigeonpeas
98.0,7.0,45.0,27.79161808,92.51054946,6.157724816,26.85422624,muskmelon
5.349622571526139,8.895933575857807,45.1581018287019,23.97759003109319,93.16576720266104,6.587269654526536,106.54417404678473,pomegranate
25.47273089692414,133.34188557202367,203.01405259067468,11.085560902099228,79.51034691893686,6.37195828177355,60.86934256577714,grapes
79.79114981289585,93.40881680157183,46.49369815698497,27.586817068639707,78.80062501328435,6.470964473007083,113.54707650425846,banana
12.991404375147567,56.53450224653755,17.660977164202382,29.581259966674303,82.75009189540911,6.660316780385915,39.296402442337794,mungbean
80.13847772418639,74.15819028623056,46.788238047329756,28.813249549961753,81.09762377306515,5.852049533097773,96.27251217696902,banana
